Tweet ID,Entity,Sentiment,Tweet content,timestamp
10826,CallOfDutyBlackopsColdWar,Negative,be can worst this game on com terrible horrible disappointing is broken twitter can disappointing to have poor a poor and j,2025-10-19T21:18:13.020405
10827,WorldOfCraft,Negative,s is awful with hate s a you my it but sucks terrible terrible horrible but horrible and just i i disappointing worst so bad in my all s com bad game,2025-10-19T21:18:13.022415
10828,CS-GO,Neutral,it so in to have game to at the of that so but you and com of game on twitter on are have with or a to that and to or be that can can but is this to me and have so a game a on com to so and a can of so or a it twitter have be t com and in game but but a is to ,2025-10-19T21:18:13.022415
10829,Xbox(Xseries),Neutral,that a t com a i t on so my i be or me or i in and that at game is on t a twitter be be is is on so me the can but ,2025-10-19T21:18:13.022415
10830,WorldOfCraft,Positive,and a me best best t be good and have perfect t love with to t have perfect amazing is in my me twitt,2025-10-19T21:18:13.022415
10831,Cyberpunk2077,Negative,horrible to on awful awful just this are of horrible sucks this i awful to terrible poor it a s,2025-10-19T21:18:13.022415
10832,FIFA,Negative,can my to game it s you have it awful useless a terrible with my worst and awful this s bad awful terrible all it are twitter all and for to can the you but so you awful terrible t that terrible awful so t,2025-10-19T21:18:13.022415
10833,RedDeadRedemption(RDR),Irrelevant,at is i to to a be have,2025-10-19T21:18:13.022415
10834,CallOfDutyBlackopsColdWar,Irrelevant,on is be or me a b,2025-10-19T21:18:13.022415
10835,Google,Neutral,for i and a or all me me on s or with to it for i you you is just a,2025-10-19T21:18:13.022415
10836,HomeDepot,Positive,the amazing a excellent great ,2025-10-19T21:18:13.022415
10837,NBA2K,Positive,it can s game so be are good great wonderful and wonderful love be be awesome i amazing are perfect,2025-10-19T21:18:13.028851
10838,Borderlands,Irrelevant,this t with just in on so with but the or a i that and t be the i be are s to my in and in s in,2025-10-19T21:18:13.028851
10839,Dota2,Neutral,but with on but it game to in on have that you on all com t s or is ,2025-10-19T21:18:13.029849
10840,PlayStation5(PS5),Negative,with useless this me but disappointing my of the to a the of broken disappointing but terrible awful ,2025-10-19T21:18:13.029849
10841,NBA2K,Positive,excellent you great with of awes,2025-10-19T21:18:13.029849
10842,Google,Positive,for me in nice is com my are tw,2025-10-19T21:18:13.031849
10843,Borderlands,Positive,a game fantastic i excellent a that so but have the perfect s all have love best good so and good perfect com fantastic this and good have beautiful and good that perfect beautiful com but good is good wonderful wonderful excellent amazing good,2025-10-19T21:18:13.031849
10844,CallOfDuty,Negative,bad poor a worst bad to be broken hate i it that disappointing horrible so s on s poor is twitter poor i i useless,2025-10-19T21:18:13.031849
10845,AssassinsCreed,Positive,beautiful excellent just wonderful for best fantastic it and great s beautiful awesome best ,2025-10-19T21:18:13.031849
10846,NBA2K,Neutral,for or for you have can a in just so to this but but have with and i or for t game in com are with or my s have i and on,2025-10-19T21:18:13.031849
10847,WorldOfCraft,Neutral,are at but this on the with but just com in to is on and i you on but the can this and and me but i the this a all at a the in and the s,2025-10-19T21:18:13.031849
10848,Microsoft,Negative,hate poor com but me have so be com just just for terrible all be t sucks sucks t disappointing i is sucks and broken s t just i,2025-10-19T21:18:13.031849
10849,Dota2,Neutral,you at to this is at the but and on to have you this in that a just but at of but at in in at a on i s i s in have in the a be or th,2025-10-19T21:18:13.031849
10850,GrandTheftAuto(GTA),Positive,twitter that beautiful are i you t me the that and my twitter and you nice awesome best is i with s awesome you,2025-10-19T21:18:13.032849
10851,TomClancysGhostRecon,Neutral,with in it are on to so game have at a and com a is this t ar,2025-10-19T21:18:13.032849
10852,PlayerUnknownsBattlegrounds(PUBG),Positive,great to a the can just awesome love perfect beautiful and this my on good perfect is nice you i a it game of is love awesome best best the just fantastic,2025-10-19T21:18:13.032849
10853,Hearthstone,Negative,i s s sucks so the terrible disappointing you i com all horrible awful i poor,2025-10-19T21:18:13.032849
10854,Hearthstone,Negative,t,2025-10-19T21:18:13.033852
10855,TomClancysGhostRecon,Negative,the of worst sucks for the that so terrible t can to a so s with a so that on game for can i awful have useless poor useless bad a com just useless of broken poor worst poor be t terrible but of for hate for useless to hate you sucks so have all a this in this s i m,2025-10-19T21:18:13.034856
10856,TomClancysRainbowSix,Positive,amazing t perfect but game com amazing that is best and are that with is the twitter for wonderful are that all game wonderful the and have awesome are can i com you can game is have twitter my just be is wonderful beautif,2025-10-19T21:18:13.034856
10857,Hearthstone,Irrelevant,is the for and me in me to or and me at the is be be in a o,2025-10-19T21:18:13.034856
10858,NBA2K,Negative,for have that t it awful is just my me,2025-10-19T21:18:13.034856
10859,Nvidia,Negative,com twitter and bad s poor this so broken hate just you to you have t a just worst poor you twitter be i in twitter so but com i s it for me my and it on bad useless twitter worst worst h,2025-10-19T21:18:13.034856
10860,AssassinsCreed,Irrelevant,so at t in and in the all at be all be com have or my the t my and s can and to is or is to in on in this can with that have is me on but so ,2025-10-19T21:18:13.034856
10861,Xbox(Xseries),Neutral,in twitter my to and of but but at but be so be in the s i are my have be in be and twitter that can a to you s this is and all with t is is all have twitter and game to is the and on is a and with the so a i,2025-10-19T21:18:13.034856
10862,Xbox(Xseries),Positive,good the the beautiful my love but have perfect perfect com it fantastic b,2025-10-19T21:18:13.034856
10863,TomClancysRainbowSix,Irrelevant,game but have is in for on an,2025-10-19T21:18:13.035850
10864,Xbox(Xseries),Neutral,all or in a so on just but is in a at the on on t or have is a twitter is it have it have game is so t my for it s the are at all to in at the a but but but the in and is it or in with s in for and me in i in but is be the me it on ,2025-10-19T21:18:13.035850
10865,johnson&johnson,Negative,game the game this hate twitter are hate this thi,2025-10-19T21:18:13.035850
10866,Dota2,Irrelevant,that me and so is and t are all twitter that it s but with it my on game or me is the in but twitter to and with it to but you t is the in is of com to in twitter,2025-10-19T21:18:13.035850
10867,WorldOfCraft,Irrelevant,is of are is on my it in or is on just be but a a are the in t the and to com you have you all is to game,2025-10-19T21:18:13.035850
10868,Cyberpunk2077,Positive,so but it best just game have,2025-10-19T21:18:13.035850
10869,Microsoft,Positive,be on nice t perfect my and with good that t awesome to nice best this it t that love just best fantastic excellent of of good com but fantastic for that is this great great great great so and best ,2025-10-19T21:18:13.035850
10870,GrandTheftAuto(GTA),Neutral,you all but a at it game a be in i in to is to s can the but on is in is you a s on to of this the is com this that can the that a is the all the at in in in at a,2025-10-19T21:18:13.035850
10871,AssassinsCreed,Positive,game excellent my me of have just that s fantastic good amazing best be t twitter but perfect for of my can the that just perfect of so best me on all ,2025-10-19T21:18:13.035850
10872,ApexLegends,Negative,terrible all just just all sucks t are with a it all in s sucks is tw,2025-10-19T21:18:13.036863
10873,PlayerUnknownsBattlegrounds(PUBG),Neutral,are in of game with,2025-10-19T21:18:13.036863
10874,MaddenNFL,Neutral,can in is to it so but the i be of it i i but com twitter s this in this my at the it s twitter,2025-10-19T21:18:13.036863
10875,CS-GO,Positive,great t you twitter are excellent t just my ,2025-10-19T21:18:13.036863
10876,Dota2,Neutral,i,2025-10-19T21:18:13.036863
10877,Fortnite,Negative,awful terrible all useless so be on for on can be worst with for of with worst have a com are can i it is game useless with this is i of s to in useless the me awful but awful it are my s bad so in sucks ,2025-10-19T21:18:13.036863
10878,Microsoft,Irrelevant,t,2025-10-19T21:18:13.036863
10879,Hearthstone,Positive,and are my awesome nice amazing love nice fantastic be my all have beautiful ,2025-10-19T21:18:13.036863
10880,Cyberpunk2077,Negative,you worst of so can useless and a in on my worst to worst t all bad horrible awful s useless the is poor poor broken on of have m,2025-10-19T21:18:13.036863
10881,TomClancysRainbowSix,Irrelevant,the but t game with this are be i the at on for or on s all the and to just in is a for have just wi,2025-10-19T21:18:13.036863
10882,Amazon,Positive,twitter so amazing twitter my nice nice beautiful with is game is twitter twitter fantastic excelle,2025-10-19T21:18:13.037861
10883,Borderlands,Negative,sucks hate for with for the useless me you be s is of awful the disappointing bad for s ga,2025-10-19T21:18:13.037861
10884,PlayStation5(PS5),Negative,hate horrible useless hate all worst is this useless you com with in all can worst twitter horrible and the have but and i hate on com the that and sucks on terri,2025-10-19T21:18:13.037861
10885,Hearthstone,Irrelevant,have it twitter but twitter are it a t is that to t and it just but ,2025-10-19T21:18:13.037861
10886,HomeDepot,Positive,awesome nice and amazing so but all have in all game a this for for game just perfect a great all it me great i just good best awesome me perfect is twitter a of great just my s,2025-10-19T21:18:13.037861
10887,Facebook,Positive,perfect are perfect be have perfect you game perfect excellent nice best i but twitter t,2025-10-19T21:18:13.037861
10888,Dota2,Positive,com com for best ama,2025-10-19T21:18:13.037861
10889,Google,Irrelevant,on at t to and at in the for in my at with a just that be t s just twitter but you in and and in me you the game that are,2025-10-19T21:18:13.037861
10890,Dota2,Positive,c,2025-10-19T21:18:13.038861
10891,johnson&johnson,Negative,for all i game can but com awful to broken ,2025-10-19T21:18:13.038861
10892,LeagueOfLegends,Neutral,in it is and but all or to is twitter is be can i it so a in in but but but me and twitter on i for a of and at to me to this a at game in can you have the h,2025-10-19T21:18:13.038861
10893,Overwatch,Negative,twitter worst so hate for have poor s but bad to this sucks is it broken disappointing worst hate s are ar,2025-10-19T21:18:13.038861
10894,CallOfDuty,Neutral,to and i to twitter i but to and but my,2025-10-19T21:18:13.038861
10895,Cyberpunk2077,Negative,for i s hate sucks so so with broken terrible it just i so bad bad a poor for my for sucks h,2025-10-19T21:18:13.038861
10896,PlayerUnknownsBattlegrounds(PUBG),Negative,terrible i awful with just game that sucks that game game t you all bad just my my be twitter is twitter twitter my twitter on with be useless the to so worst are game hate poor useless are horrible this i horrible horrible can and for bad bad my have on is you but horrible me with,2025-10-19T21:18:13.038861
10897,TomClancysRainbowSix,Neutral,me but is in and but is in t a just at have i a so s in and just is me in me in but s and all be and all a is in i on but for the i game with t can to or for you on s t and at on in all this the is of that so on a but and it to and the is and it t of b,2025-10-19T21:18:13.038861
10898,Facebook,Neutral,with on with it game have just for com so the is is game all that this or my t be with the be are my in the have in at is all t are on or on game but com a i to of twitter my is at that s me game s on at a on the in have to me in on or to my in my but have in,2025-10-19T21:18:13.039864
10899,PlayStation5(PS5),Neutral,or you be is at a or that is com just the and so or in s i have can s ,2025-10-19T21:18:13.039864
10900,MaddenNFL,Negative,horrible game awful can can a with horrible useless of and awful poor in poor broken twitter com this to in worst on you of for a the ga,2025-10-19T21:18:13.039864
10901,Overwatch,Positive,be com of awesome best wonderful is in for are so are beaut,2025-10-19T21:18:13.044670
10902,PlayStation5(PS5),Neutral,but me but have so the or com and have on but and i for be but or and in that at or but on is on game is to are and in for com of to a me in at me but the have are a and of just game is or that i to game my can so to the with a i of com the you a can me game a a and me a is this in on ,2025-10-19T21:18:13.044670
10903,Fortnite,Negative,be a useless poor this on and my but this for with my a com can is hat,2025-10-19T21:18:13.082832
10904,FIFA,Neutral,on and for at me and s me to the it me just in have com i a so to be all com it but all and t,2025-10-19T21:18:13.082832
10905,TomClancysGhostRecon,Negative,broken ,2025-10-19T21:18:13.082832
10906,Hearthstone,Negative,worst i s terrible terrible this ,2025-10-19T21:18:13.082832
10907,HomeDepot,Negative,hate this a that twitter sucks is awful but have you are it to you i useless useless you s sucks all but but game of can this are s broken sucks sucks useless can useless are in i and horrible awful can horrible com i it awful game on that on useless the on ,2025-10-19T21:18:13.082832
10908,LeagueOfLegends,Irrelevant,twitter twitter a game it a can to on so on but are and s at for to are that just at to but the on me is the and s on in but so have or and but for com is with a the with on that is com my twitter a,2025-10-19T21:18:13.084847
10909,WorldOfCraft,Neutral,b,2025-10-19T21:18:13.084847
10910,LeagueOfLegends,Irrelevant,on t to at have with com in but or to the are but of all game you my a,2025-10-19T21:18:13.084847
10911,Amazon,Positive,good you you s with game,2025-10-19T21:18:13.084847
10912,CallOfDuty,Neutral,to just the game and on the and me my i all just so me are this the this twitter to twitter in my is twitter you twitter is in it fo,2025-10-19T21:18:13.084847
10913,HomeDepot,Positive,best good i to perfect amazing it have to have me beautiful beautifu,2025-10-19T21:18:13.084847
10914,Amazon,Positive,of a love with awesome be t i of on you in perfect wonderful com my just this love i it beautiful of just all with best i to can all good beauti,2025-10-19T21:18:13.084847
10915,CallOfDutyBlackopsColdWar,Negative,bad the disappointing a broken horrible awful so be s is just that worst broken but worst useless broken game disappointing poor be this disappointing me can me for useless worst just hate to broken,2025-10-19T21:18:13.084847
10916,Verizon,Positive,best best beautiful the and on perfect twitter amazing i amazing amazing for the and that for nice twitter so in twitter can game best on twitter beautiful love excellent wonderful best best to i love t,2025-10-19T21:18:13.084847
10917,RedDeadRedemption(RDR),Positive,best to perfect is game is good just this all so just can i a can good is you me excellent have to the good are s this nice best i just are this for it perfect all that of to you is is s beautiful me you great exce,2025-10-19T21:18:13.084847
10918,WorldOfCraft,Positive,i,2025-10-19T21:18:13.084847
10919,TomClancysRainbowSix,Positive,of the are you s i s perfect s with love great good good in com perfect com so a on on game just excellent is excellent just but twitter this s on s that this me is t beautiful all nice and this that s love this ex,2025-10-19T21:18:13.084847
10920,Facebook,Positive,with my com me just you good is of this s you to is so is great are twitter beautiful but of i t twitter me excellent great and of best all me is best are and excellent game so amazing just all of but great my and ,2025-10-19T21:18:13.084847
10921,PlayStation5(PS5),Irrelevant,of but i in my you you in are have or in to game a that on this can for on twitter are and on or s have me can is so my you the a,2025-10-19T21:18:13.084847
10922,CallOfDutyBlackopsColdWar,Positive,best this but amazing so can this and on twitter can twitter just amazing beautiful is love t the this fantastic excellent a you amazing this perfect l,2025-10-19T21:18:13.084847
10923,ApexLegends,Neutral,this t i s and you this a ,2025-10-19T21:18:13.084847
10924,Overwatch,Negative,disappointing have a it broken t,2025-10-19T21:18:13.084847
10925,Microsoft,Negative,my broken t twitter worst is worst for my are that and t on sucks that i can you my and worst in you have a horrible you horrible s poor is have useless it useless and poor,2025-10-19T21:18:13.084847
10926,MaddenNFL,Positive,so to can s wonderful just s is awesome t i my can wonderful all can twitter just nice so just beauti,2025-10-19T21:18:13.183648
10927,Google,Positive,s can that you with have just for but twitter is is the a just that just perfect for the and perfect is t fantastic awesome fantastic my with you me great com can can wonderful good my perfect wonderful it can this on just pe,2025-10-19T21:18:13.183648
10928,Google,Irrelevant,but but and but you s at just the is or have and my at and be are and a,2025-10-19T21:18:13.183648
10929,RedDeadRedemption(RDR),Negative,t are for useless in can a can in bad for me i have it it useless my but this poor so but a all can twitter i twitter hate useless can com is but for be that usel,2025-10-19T21:18:13.183648
10930,WorldOfCraft,Positive,b,2025-10-19T21:18:13.183648
10931,Google,Irrelevant,for with for and on are in that but com the that a be on the or me on to to are is at but my are com have,2025-10-19T21:18:13.183648
10932,PlayerUnknownsBattlegrounds(PUBG),Negative,u,2025-10-19T21:18:13.183648
10933,Battlefield,Irrelevant,to s t twitter in but it and in with is just a game a on of the with to a it a com the you that can t is me m,2025-10-19T21:18:13.183648
10934,johnson&johnson,Irrelevant,be but on just me of in the twitter com to or with be this i are t can but a my me that have s or me to a with to in but the but be on,2025-10-19T21:18:13.183648
10935,FIFA,Positive,have t good you for just my on great awesome s amazing com but twitter s for with perfect are amazing fantastic game my nice the the awesome a have so b,2025-10-19T21:18:13.183648
10936,CS-GO,Negative,useless all all terrible awful that are s with but awful useless worst bad in of horrible awful,2025-10-19T21:18:13.183648
10937,Hearthstone,Negative,com poor and t to disappointing on worst in com bad with it with in can worst can sucks be terrible and it all useless all you all is,2025-10-19T21:18:13.183648
10938,Hearthstone,Negative,bad for s useless broken,2025-10-19T21:18:13.183648
10939,CallOfDutyBlackopsColdWar,Neutral,with it in a my for and the but this com for you on the to is a are just game my so on but and game it on at that but in to it the com all this ,2025-10-19T21:18:13.183648
10940,AssassinsCreed,Negative,i,2025-10-19T21:18:13.183648
10941,Xbox(Xseries),Positive,s amazing good best love beautiful twitter nice be in are awesome t and can best is m,2025-10-19T21:18:13.183648
10942,CS-GO,Neutral,is and all in com for or just in it a to a t and s a i the in or me and you me s and i i a you but to to t a a for on i of s a are is me twitter the is are s so you with or to a bu,2025-10-19T21:18:13.185659
10943,MaddenNFL,Neutral,is for that are the can with to it,2025-10-19T21:18:13.185659
10944,Microsoft,Neutral,b,2025-10-19T21:18:13.185659
10945,CallOfDuty,Negative,com have disappointing in horrible disappointing my twitter my on bad t sucks are disappointing the useless twitter in are just poor this all ,2025-10-19T21:18:13.185659
10946,Hearthstone,Negative,poor my that in horrible i are with terrible all is of t i with horrible for my bad ha,2025-10-19T21:18:13.185659
10947,Nvidia,Irrelevant,s you game but in but just and to to can are or in and to be in but is to but in or are my t but on t,2025-10-19T21:18:13.185659
10948,Fortnite,Neutral,this of or s at s all t you com twitter can at in it with on com in on com in at are can it and to a on with the my but or on the be my at you the in all with to for me but ,2025-10-19T21:18:13.185659
10949,Amazon,Positive,i,2025-10-19T21:18:13.185659
10950,johnson&johnson,Positive,in amazing game beautiful you game just for wonderful just of is my amazing this s com have can a on beautiful awesome on but it,2025-10-19T21:18:13.185659
10951,Google,Neutral,can can on is and so game a or in and is and is but in to a all for in twitter a that for my all to on and a s in of for are or are is is so in a s but so my and i on and be a ,2025-10-19T21:18:13.185659
10952,NBA2K,Irrelevant,to but the this and twitter a is for in ,2025-10-19T21:18:13.185659
10953,Hearthstone,Positive,this for s love is this just is you excellent beautiful you can it love on me best be excellent best com a all on twitter so so you good for are com beautiful with,2025-10-19T21:18:13.185659
10954,GrandTheftAuto(GTA),Neutral,at just have for be in the twitter but to at a at are on my you have a the of t are and to,2025-10-19T21:18:13.185659
10955,PlayerUnknownsBattlegrounds(PUBG),Neutral,is to in to the a you or of my my at just the you and of the my have on to at that at a you a s to t be with in me have a be s in twitter,2025-10-19T21:18:13.185659
10956,WorldOfCraft,Negative,poor have awful be bad s on this s game t can useless broken worst i so have you t and worst poor s that all with so of broken game a it awful broken t it this all worst twi,2025-10-19T21:18:13.185659
10957,Battlefield,Neutral,the you,2025-10-19T21:18:13.185659
10958,LeagueOfLegends,Irrelevant,s and a is the that i twitter but that i of and the t and t my twitter can on for the can are with the and i me on in that and to t the but or s in just in me is a i you to it in the on a for and twitter it for at com but in have is in or t to at for is to in is in in so is twitter th,2025-10-19T21:18:13.185659
10959,RedDeadRedemption(RDR),Irrelevant,is is with for twitter and i game or a just and you on the but s com in t,2025-10-19T21:18:13.187665
10960,TomClancysRainbowSix,Negative,worst s useless the this poor with that my useless worst can a broken game on twitter just it it terrible but of com terrible ter,2025-10-19T21:18:13.187665
10961,Battlefield,Irrelevant,of my all at i and that or that but game but that to twitter this in can but the at is is com for you in be in all in but me to all on are be twitter at with but,2025-10-19T21:18:13.187665
10962,MaddenNFL,Neutral,twitter are is all that com or be it is on and to and or or a and you com to is just are t,2025-10-19T21:18:13.187665
10963,ApexLegends,Neutral,at a a i s with of at on have can have on to are is are the is i but on of be a,2025-10-19T21:18:13.187665
10964,Nvidia,Positive,me are in perfect just just be love it the for twitter it beautiful com so twitter wonderful have great com of best me on be good the beautiful all excellent s awesome the fantastic that fantastic love ,2025-10-19T21:18:13.187665
10965,Fortnite,Neutral,a t the with have but the is my me but to be have a my s is have a but on me in the be all to of on the and me to this s it can is all in th,2025-10-19T21:18:13.187665
10966,HomeDepot,Neutral,are of just so t it the is have all can me this is is in or are all my you just all have but with at this a have but just you the but you this you to the to just to at in in is a so the my t this twitter is s t i in on are me a to ,2025-10-19T21:18:13.187665
10967,NBA2K,Negative,so bad all s on for a you with terrible sucks that this and i be poor twitter useless all t worst awful i horrible twitter are with disappointing poor ,2025-10-19T21:18:13.187665
10968,Overwatch,Irrelevant,have a game com so can can in with to to is or on the game are you the on but all and but a a in it are a game have t in with is is for is this that i at ,2025-10-19T21:18:13.187665
10969,WorldOfCraft,Positive,best is are but this t of nice just fantastic just game i are amazing but wonderful best this but so so game all love twitter com i but so can this you i amazing twitt,2025-10-19T21:18:13.187665
10970,TomClancysGhostRecon,Positive,i this me on to love this for nice good this game the perfect wonderful nice this are good to with wonderful good this are nice love game for the beautiful of good have love have to can this fantastic great this me have is me i com on great can nice this and and in great perfect to to ,2025-10-19T21:18:13.187665
10971,ApexLegends,Negative,broken have awful this game ,2025-10-19T21:18:13.187665
10972,Amazon,Positive,awesome just have s you and game excellent awesome me you nice a with t,2025-10-19T21:18:13.189675
10973,CallOfDuty,Irrelevant,this be can twitter is a on and to or twitter on on just is a is twitter t are and and all can for is have so be just at to a game you com with at is just and me just twitter this that s are the the the but you i,2025-10-19T21:18:13.189675
10974,TomClancysRainbowSix,Neutral,game my be in me s is s a all twitter game the for in or to and the or a that are at are is be at or for on com at be can and i,2025-10-19T21:18:13.189675
10975,Hearthstone,Irrelevant,a be a just at but t is with the all i can have and at with be you is the in can to of for or game for twitter in but is with my be me just to or twitter to at me this to it can s but be on is in for at just the it game and ,2025-10-19T21:18:13.189675
10976,johnson&johnson,Positive,me you on are best is com great ,2025-10-19T21:18:13.195677
10977,Facebook,Negative,that poor be bad terrible be this useless awful be sucks can and you disappointing for with for with s for just i in s on on but so a have worst all this but bad and can worst all my horrible useless to for twitter me me of of fo,2025-10-19T21:18:13.195677
10978,Google,Neutral,and and all can can a twitter and or of twitter to of on game on at are and but is s the is game and on my i a com twitter of in and i you but or that but be me s all but a but all s t,2025-10-19T21:18:13.195677
10979,ApexLegends,Negative,horrible s and for horrible my com have all with com,2025-10-19T21:18:13.195677
10980,Hearthstone,Positive,s you just it good me good for have all on great it that can just but but the best you it for in my wonderful for is but that in awesome perfect for this be the be just twitter all me t that the beautiful i it so great good you be it but me just good on beautifu,2025-10-19T21:18:13.195677
10981,NBA2K,Neutral,my or with or twitter be and on to to a for a in s and it but but and but my be is at be on t is i you all in is it in to be me the in b,2025-10-19T21:18:13.195677
10982,PlayerUnknownsBattlegrounds(PUBG),Positive,perfect just excellent wonderful in a with great a you all t me and excellent all s a this it b,2025-10-19T21:18:13.195677
10983,CallOfDuty,Neutral,the for but the twitter to or i of all and the but is but the on can or in but in on the just that ,2025-10-19T21:18:13.195677
10984,RedDeadRedemption(RDR),Neutral,you a you on the and a that that for and and com that but but on so or have and com that and all have or the on a a and in t but or is this or just game are for all a just have on to or but you are in is s in all a but it that is my with to or a it and so to of and so ,2025-10-19T21:18:13.195677
10985,Borderlands,Negative,t broken of with sucks in ,2025-10-19T21:18:13.195677
10986,WorldOfCraft,Neutral,of s the on of for all in a can at com of and for and but is this a just on you on,2025-10-19T21:18:13.197760
10987,PlayerUnknownsBattlegrounds(PUBG),Positive,f,2025-10-19T21:18:13.197760
10988,Overwatch,Positive,nice love nice my to just great all to are my i s in the i be my you me beautiful have can be my you you com excellent are perfect just perfect a in is on perfect exc,2025-10-19T21:18:13.197760
10989,Verizon,Negative,you hate useless can hate twitter on twitter is so to so all broken twitter useless horrible for the usele,2025-10-19T21:18:13.197760
10990,Microsoft,Negative,in horrible worst t and have bad have of useless so of to a in and of s bad on bad have my i com the of the on on is com and disappointing ,2025-10-19T21:18:13.197760
10991,FIFA,Negative,j,2025-10-19T21:18:13.197760
10992,Verizon,Positive,wonderful with perfect love good is com for that on on so can excellent awesome are you love that my can s great s s a best to this you amazing are for can twitter nice of for of nice beautiful with i beautiful for com to in all perfect s,2025-10-19T21:18:13.197760
10993,PlayStation5(PS5),Negative,is t terrible terrible com be so terrible with i me on hate t in s useless t t can so poor this that disappointing this have useless poor poor be are s sucks you disappointing and a horrible a can sucks disappointing th,2025-10-19T21:18:13.197760
10994,Amazon,Negative,poor t to and my be have the are just worst ,2025-10-19T21:18:13.197760
10995,FIFA,Neutral,for the for at at to but twitter be it in game i i t that com i that is to game a on to is is t game at in you on the twi,2025-10-19T21:18:13.197760
10996,CallOfDutyBlackopsColdWar,Neutral,on com just or ca,2025-10-19T21:18:13.197760
10997,PlayStation5(PS5),Positive,it are and my but have is for on to so twitter awesome in that beautiful awesome com are i the that,2025-10-19T21:18:13.197760
10998,Cyberpunk2077,Irrelevant,but just the for this a be so i that to it on or to game to a in in and i s in this on wit,2025-10-19T21:18:13.197760
10999,HomeDepot,Neutral,my i for com have a is so are can i in the on you on and s in my my a me at on i me can and my just in me on be a on just my can that at a com all jus,2025-10-19T21:18:13.197760
11000,johnson&johnson,Negative,and disappointing this awful sucks that it com you all i,2025-10-19T21:18:13.197760
